,N,P,K,temperature,humidity,ph,rainfall,label
28,0.25598625044548734,-0.13229050665051595,-0.08193887017880977,-0.9561262315887107,0.5847571913902976,-0.29032007274538696,2.4863987637230927,rice
29,0.9062351691177541,-0.071644723230817,-0.2596765596551938,-0.6547369221130126,0.41163070733677226,-0.5507834336974734,1.7201551343696113,rice
30,0.6082044147262985,0.11029262702827988,-0.1411847666709378,-0.8236294066936031,0.6047949576085686,-0.8332938776056916,3.0709857430903917,rice
31,1.1229848086751764,-0.5568109905884087,-0.16093339883498045,-0.6788856693064965,0.39757365493556845,-0.14486461227736702,1.7585412074334552,rice
32,0.9333288740624319,-0.4961652071687097,-0.18068203099902314,-0.21498971754788324,0.5056472595053196,-0.13614668095219712,2.2060258411969382,rice
33,1.285547038343243,-0.010998939811118037,-0.20043066316306582,-1.056605362750975,0.45632268072881854,-1.8803885715519308,3.038954361128983,rice
34,1.0146099888964653,0.019323951898731442,-0.08193887017880977,0.023542350633521263,0.5571239415097307,-0.4136537438010883,2.359930220396707,rice
35,1.2042659235092097,0.049646843608580925,-0.12143613450689511,0.2329032440215007,0.47919616220519573,-0.670515819322898,1.6358590706090366,rice
36,1.3126407432879208,0.11029262702827988,-0.2596765596551938,0.2254372052686653,0.4355842278475922,-0.6579673769761053,3.0727726863590066,rice
37,1.2042659235092097,-0.43551942374901076,-0.23992792749115116,-0.3462529148722775,0.524320918190261,-1.1735930292971635,3.3084492283790365,rice
38,0.25598625044548734,-0.31422785690961286,-0.08193887017880977,-0.9079917543052934,0.5153226258115465,1.2235872521079947,3.547820745141535,rice
39,0.3372673652795207,-0.2839049651997634,-0.1411847666709378,-0.28508200155534563,0.550209585012247,-1.145197467816087,2.7949439283427773,rice
40,0.31017366033484295,-0.34455074861946233,-0.23992792749115116,-0.5599705736340412,0.47556181947899406,-0.051010338877061134,2.6435944533084315,rice
41,0.3643610702241985,-0.2535820734899139,-0.10168750234285244,0.0026779134439616874,0.5412093378967243,-1.2078677724050688,1.937115397935009,rice
42,0.8791414641730764,0.20126130215782834,-0.23992792749115116,-0.003791427490572247,0.38920932175625317,0.5615499961935867,1.7721294705561266,rice
43,0.8520477592283985,-0.4051965320391613,-0.16093339883498045,-0.3526981654071353,0.598947443987341,-0.255894299948421,3.550701222300014,rice
44,0.9333288740624319,-0.041321831520967515,-0.0621902380147671,0.13773781385506995,0.48903061425665845,0.9755010701958197,2.949664095486769,rice
45,1.0958911037304986,-0.5568109905884087,-0.20043066316306582,-0.14201435826886027,0.4063157739115036,-0.43319903735991866,1.459902746208491,rice
46,0.6894855295603318,-0.13229050665051595,-0.12143613450689511,-0.12986709620104045,0.5839435675731633,-1.63242351348337,1.701534622848075,rice
47,0.6352981196709763,-0.43551942374901076,-0.20043066316306582,-0.4691482557713249,0.5889925799687783,1.6963505995793604,2.3583506356518926,rice
48,0.7707666443943652,-0.31422785690961286,-0.18068203099902314,-0.7802241438985498,0.41457071281286934,0.766772113024371,1.9537501433333875,rice
49,1.0146099888964653,0.049646843608580925,-0.0621902380147671,-0.19373360198490058,0.40127368059232765,1.6295555073478216,2.734628645358168,rice
50,0.25598625044548734,-0.5264880988785592,-0.10168750234285244,-0.4316016000082146,0.5203042215764565,-1.5292515026985467,2.119197005951925,rice
51,0.6894855295603318,0.20126130215782834,-0.18068203099902314,-1.1003895772512724,0.39831421625266394,0.3835288716209936,1.9131066496474356,rice
52,1.1500785136198541,0.07996973531843041,-0.12143613450689511,-0.34745078807069324,0.482684344439661,1.1803148843538949,1.6676618531520018,rice
53,0.3914547751688763,0.20126130215782834,-0.10168750234285244,-0.719837948289876,0.46801380388879654,-1.048527610762366,2.2549462878212063,rice
54,1.2042659235092097,-0.041321831520967515,-0.23992792749115116,0.1210692937828113,0.5550391816829003,-1.1969056361316182,3.3313628230015544,rice
55,0.662391824615654,-0.46584231545886023,-0.18068203099902314,-0.4285301747882477,0.5980454571710913,-0.32874504672745486,3.2845071693299546,rice
56,0.6352981196709763,0.019323951898731442,-0.20043066316306582,0.007760987775721885,0.5385940819980559,0.8410765811412814,2.07322493600609,rice
57,1.0958911037304986,-0.5264880988785592,-0.0621902380147671,-0.23165757392923625,0.4929542858847101,-0.6705325932195291,2.9940823551329916,rice
58,0.5540170048369429,-0.2232591817800644,-0.16093339883498045,-1.054014273947977,0.47809344085588695,0.9915524356569355,1.6104918459898359,rice
59,1.3126407432879208,0.049646843608580925,-0.2596765596551938,-0.768856789755189,0.39342774711882766,0.041637816526162615,3.175832495267145,rice
60,0.5811107097816207,-0.4051965320391613,-0.20043066316306582,-1.027491014516118,0.48188899029089055,1.451364736245041,2.578672546065486,rice
61,0.8791414641730764,0.14061551873812936,-0.0621902380147671,0.027464609817730207,0.5407532534572247,-0.7678517276315535,2.587982604359279,rice
62,1.1500785136198541,0.14061551873812936,-0.20043066316306582,-0.9878386531832443,0.5522177026233661,0.5982722019002101,3.2046345095941793,rice
63,0.5269232998922652,-0.5264880988785592,-0.12143613450689511,-0.7456992214740787,0.41543591544487185,0.6161196279167841,1.8003196357351212,rice
64,0.6894855295603318,-0.19293629007021493,-0.12143613450689511,-1.0928278030604959,0.5305494397116229,-0.943837061532202,2.915114179682837,rice
65,1.3126407432879208,-0.3748736403293118,-0.23992792749115116,-0.2287803750875737,0.5061639259602487,0.34787466000340383,1.439561121629991,rice
66,1.3126407432879208,0.019323951898731442,-0.22017929532710848,-0.8834928686781368,0.39774244383079016,-1.130400169218603,1.7327852440487341,rice
67,0.9604225790071097,0.17093841044797883,-0.2596765596551938,0.033769584538924285,0.4775407696854228,0.6166708156528822,2.548841583199302,rice
68,0.4998295949475874,-0.2232591817800644,-0.1411847666709378,-0.3901150735486356,0.39553879233779354,-1.883448429356084,2.905524979524782,rice
69,1.0958911037304986,0.07996973531843041,-0.22017929532710848,-0.431463785381662,0.4082483895326122,-0.1370032236544008,3.0218864587254584,rice
70,0.2830799553901651,-0.041321831520967515,-0.1411847666709378,-0.12632816592162321,0.5575346860288822,0.531108116252449,1.844296583081115,rice
71,0.44564218505823183,-0.2535820734899139,-0.20043066316306582,-0.5705239997681911,0.4802115291474666,1.0738844947144641,2.8650701878283993,rice
72,0.7707666443943652,-0.34455074861946233,-0.22017929532710848,-0.146809299884909,0.5102912675960329,0.15306861473379846,3.4969998818067762,rice
73,0.7436729394496874,-0.31422785690961286,-0.12143613450689511,-0.8478810496807859,0.5176132902728358,1.0523349434449307,1.6171562162687807,rice
74,0.662391824615654,0.019323951898731442,-0.23992792749115116,0.13400447942299842,0.5879671329461187,0.7165723947777968,2.8032636615458104,rice
75,1.2584533333985652,-0.5264880988785592,-0.0621902380147671,-0.6691319176292401,0.4661964287856031,0.6069095890551136,3.1779538565933323,rice
76,0.44564218505823183,-0.19293629007021493,-0.08193887017880977,0.22013996420235732,0.4629275252513402,1.8080430390402054,3.2202729385535704,rice
77,0.6082044147262985,-0.5568109905884087,-0.20043066316306582,-0.1436085122210897,0.47161190334160374,-1.892278914703729,1.501158278319585,rice
78,0.7165792345050096,-0.5264880988785592,-0.22017929532710848,0.2505047851152123,0.4482982030957766,-0.4308150232303634,1.6582312089652758,rice
79,0.8249540542837207,-0.3748736403293118,-0.20043066316306582,-0.5802915645124315,0.5502089780599537,1.3629518120381547,1.7735566490154142,rice
80,0.4727358900029096,0.11029262702827988,-0.10168750234285244,0.09331867431370672,0.39975378444394666,-0.985493004123585,1.445798502789314,rice
81,0.5811107097816207,-0.2535820734899139,-0.2596765596551938,-0.036832607660970754,0.5150804132100362,-0.918853537310857,1.6724415203597625,rice
82,0.2830799553901651,-0.010998939811118037,-0.10168750234285244,0.15545152858827255,0.4301488402246431,-0.15492331415499566,2.182210872621156,rice
83,0.44564218505823183,-0.31422785690961286,-0.18068203099902314,0.08443803962781203,0.6059321233882062,-0.6067901718255677,1.5158551792807684,rice
84,0.44564218505823183,0.14061551873812936,-0.18068203099902314,-0.06587953003546702,0.40711848067406586,-1.3129209384118061,2.123034160556561,rice
85,0.41854848011355406,0.20126130215782834,-0.20043066316306582,-0.6973649692773715,0.538601825918618,-0.12523717457261332,2.3345299341639256,rice
86,0.8520477592283985,-0.31422785690961286,-0.20043066316306582,-0.46025228508484883,0.44707976501135815,-1.76267652093701,2.527093307627087,rice
87,0.9062351691177541,-0.10196761494066647,-0.08193887017880977,-0.02574251434419311,0.44587210785527553,-0.690310219269118,1.4412592229594348,rice
88,0.8249540542837207,-0.010998939811118037,-0.12143613450689511,-0.38329926028257744,0.4292205877837638,-1.6693213210415232,2.3703288185768625,rice
89,1.0958911037304986,-0.10196761494066647,-0.16093339883498045,-0.9464455056638357,0.5684240166734607,-0.009161034445897987,2.3070069798649726,rice
90,1.1500785136198541,-0.010998939811118037,-0.20043066316306582,0.25949265921475495,0.46868453424385853,0.7750346199382478,3.407273965797606,rice
91,1.0687973987858208,-0.2839049651997634,-0.20043066316306582,-0.3518250819953728,0.5571782302699981,1.2971102303387196,2.506787667537397,rice
92,0.8249540542837207,-0.2535820734899139,-0.2596765596551938,0.1802403404768047,0.388202173603954,-0.4020657378907127,2.101206978272993,rice
93,0.7436729394496874,-0.4051965320391613,-0.20043066316306582,0.16751069753992534,0.5559452787926596,1.3962871432685757,2.634627929312574,rice
94,0.25598625044548734,-0.071644723230817,-0.23992792749115116,-0.5767130103057011,0.5089732754084086,-0.570147715470936,2.794254535642505,rice
95,1.0146099888964653,-0.2232591817800644,-0.12143613450689511,-0.5793573741308113,0.5382963069799117,0.17513582920914242,1.6525622869986158,rice
96,1.1500785136198541,-0.19293629007021493,-0.22017929532710848,-0.8064595945590675,0.47883467336967095,0.039887156249216994,3.5027406271532833,rice
97,0.25598625044548734,0.049646843608580925,-0.0621902380147671,-0.8311121048782917,0.5322643598300717,-0.6897919576879219,3.3508059673824673,rice
98,0.7436729394496874,-0.5568109905884087,-0.08193887017880977,0.18315439391646401,0.592654849239394,0.7795365158977849,1.4588643611138863,rice
99,0.3914547751688763,-0.4961652071687097,-0.16093339883498045,-0.4458560095933024,0.5442058937155045,-1.4683556344383135,1.5460664926609577,rice
100,0.5540170048369429,0.019323951898731442,-0.6349005707720046,-0.5931034912947794,-0.3500229441299534,-0.9299576035733772,-0.28581054870865336,maize
101,0.2830799553901651,-0.2839049651997634,-0.6151519386079619,0.09559131592380017,0.0041776895735793195,0.597440334751468,-0.021792544861104702,maize
102,0.7978603493390429,-0.31422785690961286,-0.6349005707720046,-0.4063966894764001,0.005019799265700786,0.24359524377445058,-0.668725110419978,maize
103,0.6082044147262985,0.14061551873812936,-0.5361574099517913,-1.1148593545354037,-0.6199381960904886,0.16359115575736805,-0.7791653842103304,maize
104,0.2830799553901651,-0.46584231545886023,-0.5559060421158339,-1.4098160236034616,-0.39475442647727454,-0.6449292903832827,-0.6920498866122491,maize
105,0.4727358900029096,-0.3748736403293118,-0.6349005707720046,-0.758375624943716,-0.6142920068826758,-0.40147944374209277,-0.02506986148102234,maize
106,1.1500785136198541,-0.3748736403293118,-0.6151519386079619,0.0010810750990490258,-0.22362550643285398,-0.5448361510066853,0.03643247284100678,maize
107,1.041703693841143,0.20126130215782834,-0.5756546742798766,-0.08381461333965601,-0.21526316123569786,-0.7183290562722859,-0.4622230323780095,maize
108,0.6894855295603318,-0.2839049651997634,-0.6151519386079619,-1.0270246175834483,-0.40107960211882654,-0.7935745672596329,-0.6949685642575958,maize
109,0.44564218505823183,0.20126130215782834,-0.45716288129562055,-0.13720662085016294,-0.21095097140293395,-0.929517517216267,0.10469521555092441,maize
110,0.5269232998922652,-0.2839049651997634,-0.5756546742798766,-0.45418435073121644,0.08861119283478289,-0.7972388759636039,-0.16682823976436412,maize
111,1.0687973987858208,-0.13229050665051595,-0.5361574099517913,-0.15329611208749302,-0.14031883054553457,0.003933021569949349,-0.5352338918049606,maize
112,0.31017366033484295,-0.041321831520967515,-0.6349005707720046,-0.6599333315433494,-0.5679393212653754,0.6430631675494722,-0.7205897446928456,maize
113,1.1229848086751764,-0.2839049651997634,-0.6349005707720046,-1.3310813758712212,-0.2566908751096596,-0.49951590358849407,-0.15836962630862061,maize
114,0.41854848011355406,0.019323951898731442,-0.5361574099517913,-0.08417754165016648,-0.5068393320301545,-0.711374679373587,-0.5703774375620043,maize
115,0.3372673652795207,0.14061551873812936,-0.5164087777877486,-1.4542317775310951,-0.7277845394816165,-0.3421368455473635,-0.7232582660779444,maize
116,0.5269232998922652,-0.19293629007021493,-0.6151519386079619,-0.19818522577649697,-0.047870377589288075,0.16975115120513237,0.012720864122017811,maize
117,0.2830799553901651,-0.3748736403293118,-0.6151519386079619,-0.09366388317509237,-0.2794374155014845,-0.578443965328579,-0.4873720701852731,maize
118,0.41854848011355406,-0.010998939811118037,-0.5756546742798766,-0.4983140044965383,-0.5106234886426516,-0.5633902906643347,-0.6909769518948564,maize
119,0.6352981196709763,0.049646843608580925,-0.5756546742798766,-1.4944712287780286,-0.3858306908423649,-0.233420674855585,-0.3499355143646992,maize
120,0.7165792345050096,0.11029262702827988,-0.5361574099517913,-0.13512544419013903,0.10434428851009898,0.10479163039797774,-0.43174958841298794,maize
121,1.3126407432879208,-0.10196761494066647,-0.6546492029360473,-1.4753578847367548,-0.01740105708476562,-1.1582293923055778,-0.28002305847015535,maize
122,0.6352981196709763,0.07996973531843041,-0.5164087777877486,-1.44839113360957,-0.21664518576711034,0.4648965899396369,-0.40927392239852767,maize
123,0.8791414641730764,-0.2535820734899139,-0.5361574099517913,-1.339786341845667,-0.5719529768280524,-0.9735000867651532,-0.4315220480363231,maize
124,1.3397344482325986,-0.16261339836036545,-0.6349005707720046,0.020288854850239332,-0.19137966576788168,-1.1884506022602488,-0.5268591344747565,maize
125,0.7707666443943652,-0.071644723230817,-0.6349005707720046,-0.054965214070019294,-0.13403355112267432,0.15090499401979698,-0.12739537843063017,maize
126,1.177172218564532,-0.43551942374901076,-0.5954033064439193,-0.3407535562218029,-0.6286975118983131,-0.7449152313909739,-0.01152881753507443,maize
127,0.662391824615654,-0.13229050665051595,-0.6546492029360473,-0.8060096595311955,0.0012256128901038388,-0.7123849787023582,-0.01780592504589205,maize
128,0.7436729394496874,-0.16261339836036545,-0.5164087777877486,-0.4990510707779516,-0.37635458234663016,-1.1383729603468333,-0.6011171241568718,maize
129,0.9875162839517875,0.019323951898731442,-0.5559060421158339,0.00016391352487474535,-0.3598855882393794,0.13820551164484438,0.09767282217597412,maize
130,0.9875162839517875,-0.5568109905884087,-0.45716288129562055,-0.8238803371637009,-0.3737686852380537,-0.37663240985106516,-0.6838389376929205,maize
131,0.3372673652795207,-0.31422785690961286,-0.5756546742798766,-1.402062069414674,-0.7165944695914837,0.22284156924812398,-0.2270525225048646,maize
132,0.9062351691177541,0.11029262702827988,-0.45716288129562055,-0.608608257016902,-0.15675652685003783,0.025279488368963435,-0.7107900219894552,maize
133,0.3643610702241985,-0.5568109905884087,-0.4966601456237059,-0.5127526831210678,-0.43070966439400055,-1.0198475224312307,-0.7357277608512763,maize
134,0.25598625044548734,-0.2232591817800644,-0.5164087777877486,-0.142732556765942,-0.26360830365731464,0.20151458518982332,-0.28271168344931885,maize
135,1.285547038343243,-0.2839049651997634,-0.5361574099517913,0.030716898710703436,0.1171375148355541,0.071078681649924,0.07333643704695672,maize
136,0.662391824615654,0.07996973531843041,-0.5954033064439193,-1.2281692091546073,-0.40991845338645466,-0.9993703800462379,-0.7737007350047361,maize
137,0.9604225790071097,0.049646843608580925,-0.5361574099517913,-0.8048598446653588,-0.5319947002965361,0.4322408593541102,0.11443771924076315,maize
138,1.285547038343243,-0.5568109905884087,-0.5954033064439193,-0.3592588843327677,0.15038389861017876,-0.280037764577021,-0.2129419015393755,maize
139,0.6894855295603318,0.11029262702827988,-0.5954033064439193,-1.3107838018252487,0.13676549211389566,-0.4869123745193003,-0.16745858128514915,maize
140,1.3126407432879208,0.07996973531843041,-0.6151519386079619,-0.2978020170235447,0.0740986494685279,-0.3039045316386933,-0.5894531727046829,maize
141,0.25598625044548734,-0.2839049651997634,-0.4966601456237059,-0.16227561696569784,-0.06452346693123612,-0.9652844999774209,-0.48657054336060745,maize
142,0.6352981196709763,-0.16261339836036545,-0.6151519386079619,-0.7870695230142608,-0.5033577759536272,-0.05022682898930277,-0.6232608179742948,maize
143,1.041703693841143,0.20126130215782834,-0.6151519386079619,-0.04755589126060028,-0.6411646157031803,-0.6274895027522729,-0.03209020010744602,maize
144,0.4998295949475874,-0.071644723230817,-0.4966601456237059,-0.6713671298376056,0.06167681415142966,0.4292774420857834,0.05746853690247606,maize
145,1.2313596284538875,-0.2232591817800644,-0.5164087777877486,-0.9941741616366628,-0.11143899320242867,0.039361444054407786,-0.6764791216684196,maize
146,0.2830799553901651,0.20126130215782834,-0.6546492029360473,-0.1464101372113565,-0.12306601887570026,-0.26353812548433636,-0.222092815646849,maize
147,0.6352981196709763,0.14061551873812936,-0.5954033064439193,-1.101995869241056,-0.6795399997395585,0.33320748802046724,0.10119928751957227,maize
148,0.6352981196709763,-0.31422785690961286,-0.4966601456237059,0.06644588680677632,-0.430884787876443,-0.18642030566712736,-0.07068486618218071,maize
149,0.3372673652795207,-0.31422785690961286,-0.6151519386079619,-1.2498217318887204,-0.2700632745417605,0.4368369445105464,-0.5850141089117512,maize
150,1.3126407432879208,-0.5264880988785592,-0.5559060421158339,-0.9948301963941394,-0.2756641732479901,0.260552742136374,-0.4571335127323928,maize
151,0.7165792345050096,-0.5264880988785592,-0.4966601456237059,-0.17818293887618483,-0.662549057209864,0.23165432562481741,-0.27317848601744493,maize
152,0.9875162839517875,0.20126130215782834,-0.4966601456237059,-1.0554014985569695,-0.3400442598171331,-0.03929900689486855,-0.745463065641384,maize
153,0.25598625044548734,-0.46584231545886023,-0.6151519386079619,-1.4215852386399508,-0.3255338401100125,0.0064573502042700615,-0.49231212407432157,maize
154,1.177172218564532,0.019323951898731442,-0.6151519386079619,-0.4394901886379622,-0.43746873050744295,-0.7726309053171418,0.07018100214012359,maize
155,1.2042659235092097,-0.46584231545886023,-0.5164087777877486,-1.139108862255118,-0.4598990599860041,-0.9548972072998383,-0.04904334962869079,maize
156,0.9062351691177541,-0.2839049651997634,-0.5361574099517913,-0.7401279214947568,-0.4300030007559824,-0.8000398259139926,0.06924152161055508,maize
157,0.7165792345050096,0.14061551873812936,-0.5756546742798766,-0.5551775519809712,-0.6727282150348091,-0.8760191519071129,-0.03400392263412668,maize
158,0.41854848011355406,-0.2839049651997634,-0.5559060421158339,-1.2914509992996128,-0.11046412718483484,0.3496174561027546,-0.41383428806142564,maize
159,0.3372673652795207,-0.5568109905884087,-0.6349005707720046,-0.7089313358795885,-0.27523017630112373,-0.254681131977832,-0.3590960532127467,maize
160,0.7707666443943652,-0.2535820734899139,-0.5559060421158339,-0.3576784288818304,-0.5497343222987209,-0.9748106904098977,-0.24572269924565712,maize
161,0.5811107097816207,0.20126130215782834,-0.45716288129562055,-1.4006912770814206,-0.1102557781185269,-0.8995344050927414,-0.27957158599355536,maize
162,0.44564218505823183,-0.071644723230817,-0.4769115134596632,-0.41742701900729634,-0.45651791250806445,-1.1441617239633235,-0.7040697048574718,maize
163,0.9604225790071097,-0.5264880988785592,-0.4769115134596632,0.18441522688851747,0.06335006975790344,-0.8816817978949074,-0.5483083678795313,maize
164,0.6894855295603318,-0.16261339836036545,-0.5954033064439193,-1.2484914306265529,-0.08297711866307553,-0.8962735810410889,-0.3686053185571986,maize
165,0.662391824615654,-0.010998939811118037,-0.5954033064439193,-0.9732641371779869,-0.5411015868184595,0.5108982576842445,0.0034175906842981592,maize
166,0.8249540542837207,-0.2535820734899139,-0.4966601456237059,-1.2423628041098789,-0.15487329944469913,-0.3581464888646332,-0.3500527764425451,maize
167,0.6082044147262985,-0.2535820734899139,-0.5361574099517913,-0.19968438106670386,0.09465516716437275,0.21624634811242338,-0.12506306795764283,maize
168,0.5540170048369429,-0.5568109905884087,-0.4769115134596632,-0.6602356427510987,-0.5373099149595064,-0.8310738144548597,-0.6460283609259493,maize
169,1.2313596284538875,0.019323951898731442,-0.5164087777877486,0.01693262919598472,-0.4558779925070172,0.6344048359636549,-0.36866342353317944,maize
170,1.3126407432879208,-0.43551942374901076,-0.5954033064439193,-1.2671262396976033,-0.1426849794756363,-0.4610321130538627,-0.28414736809431346,maize
171,0.31017366033484295,-0.16261339836036545,-0.5559060421158339,-0.7732057093543327,-0.4945054643620475,0.3088377651220941,-0.14104366605388002,maize
172,0.9604225790071097,-0.4961652071687097,-0.6349005707720046,-1.0072054797441723,-0.5512180066220125,-1.1734481655885964,-0.6525240334389117,maize
173,1.177172218564532,-0.10196761494066647,-0.5756546742798766,-0.4568189389423545,0.09630842254716658,-0.7705699544464444,-0.1068840995087993,maize
174,0.6894855295603318,-0.43551942374901076,-0.4769115134596632,-0.2689328393698501,-0.7113912270689786,0.6802658505979863,-0.7138877208286564,maize
175,0.7165792345050096,-0.041321831520967515,-0.6151519386079619,-0.1486380251165082,-0.2578659783278265,-0.9753393983588026,-0.5030575980212296,maize
176,0.6352981196709763,-0.43551942374901076,-0.4966601456237059,-0.5905530278812654,-0.2563958055442984,0.4022637400311613,-0.27829457780204475,maize
177,0.8249540542837207,-0.13229050665051595,-0.5559060421158339,-1.4961467006684257,-0.48820511760683166,-1.2352408395894565,0.013986596494245204,maize
178,0.3372673652795207,-0.34455074861946233,-0.5361574099517913,-0.4649525618595968,0.038163687172784566,-0.8672645516730009,-0.6617674166899952,maize
179,1.3126407432879208,-0.46584231545886023,-0.5361574099517913,-0.5398285304162198,0.005186510326461891,-0.151219927531889,-0.650383098130548,maize
180,1.0687973987858208,-0.041321831520967515,-0.45716288129562055,0.07082919981680573,-0.09515008287389726,0.4563503820112761,-0.004372195756159043,maize
181,0.4727358900029096,-0.4051965320391613,-0.5756546742798766,0.10421452347474558,-0.23703396314408678,0.24031465007207253,0.06865810588698701,maize
182,0.25598625044548734,0.11029262702827988,-0.4769115134596632,-1.3738168125697894,-0.44604958751541185,-0.4499912458297253,-0.5174395273269712,maize
183,0.5540170048369429,-0.041321831520967515,-0.5954033064439193,-0.10041670308791345,-0.6965553295315298,-0.8771561039129822,-0.4605053346807314,maize
184,0.2830799553901651,0.17093841044797883,-0.6151519386079619,-0.4499266728295036,-0.5497151725270694,0.006413931155710977,0.028112362903745036,maize
185,1.0146099888964653,-0.46584231545886023,-0.6546492029360473,-0.10544915913645744,-0.24978134502852378,-0.01856311432737989,-0.745674378964606,maize
186,0.3914547751688763,0.20126130215782834,-0.5164087777877486,-0.04909736672242504,0.04666777257772886,0.17770846987088723,0.08096611325989173,maize
187,0.7436729394496874,-0.4961652071687097,-0.5164087777877486,-0.05413679745129475,-0.36676627797820016,-0.17954579960483844,-0.5267515313529605,maize
188,0.7436729394496874,0.14061551873812936,-0.6546492029360473,-0.11988120480246588,-0.16466383079290847,0.07644626912237945,-0.7379997963955208,maize
189,1.1229848086751764,0.20126130215782834,-0.4966601456237059,-1.3725713827575161,0.001558703007373499,-0.9664640335647854,-0.6102498086955755,maize
190,0.7707666443943652,0.17093841044797883,-0.6151519386079619,-1.0343004911142397,-0.34787572841795616,0.22581293857639226,0.09175910303897888,maize
191,1.0958911037304986,0.049646843608580925,-0.6546492029360473,-1.4860437567120914,0.050697476210627264,-0.11997100074286826,-0.4459306615913301,maize
192,0.6894855295603318,-0.071644723230817,-0.5954033064439193,0.1093539838797404,0.02159541435963098,-0.2874782019313668,-0.4297755239825904,maize
193,0.9875162839517875,-0.16261339836036545,-0.45716288129562055,-1.3752381007194856,-0.453888112666694,0.2419994748402467,-0.17914465468048674,maize
194,0.5540170048369429,0.20126130215782834,-0.5164087777877486,0.09055773199577057,-0.5440693099323706,-0.34206699588319145,-0.3222575765176963,maize
